1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=CCC;CC=CCBr;C=C(CO),14,348,0.8831977283950616,0.0175805062933684,0.0001163187831805,14.258037037037036,0.313917361322003,2.584222222222222,0.0773818494046501
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(C(=O)O);C=CCC;C=C(Br),23,280,1.162118024691358,0.0347110946585447,0.0001252452144826,19.22227160493827,0.4079274327969234,3.355271604938272,0.2433232373524891
0.7845,acetone,CC(C)=O,0.0001233958538993,C=Cc1ccccc1;C=C(C(=O)N(C)C);C=Cc1cccc(C)c1,14,280,0.9862239506172842,0.0500689743027152,0.0059738295452793,19.527864197530864,0.5927482290476883,2.8329382716049385,0.292131305911073
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,CC=C;C=C(C=O);C=C(F),14,348,0.5409768148148147,0.04943694506451,0.0088684587190513,9.98193827160494,0.7581174759235644,0.9569259259259258,0.3160475342345635
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(C(=O)N(C)C);C=C;C=C(CO),20,348,1.1992248148148146,0.0928031794249823,0.0039523754257169,19.435185185185187,0.7020282276184582,3.555098765432099,0.3915113357846214
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=C(CN);C=CCC,20,348,0.9274220123456788,0.1291630039956205,0.003371962670705,17.464209876543208,0.9858370475625768,2.7526666666666664,0.7363622632346455
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,C=CCC;C=C(C(=O)NCC);C=C(Br),23,298,1.2992,0.0352542790328132,0.000127083693789,22.958098765432094,0.4043040539286827,2.956197530864197,0.1186565143132272
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=CCC;CC=CC;C=C(F),23,348,1.0485625432098766,0.0741801243555753,0.001943747202043,18.89755555555556,0.5252555638995245,2.840938271604938,0.4390400961941272
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(CN);C=C(C(=O)O);CC=CC,14,298,0.8064721851851852,0.0283512013985912,0.0025002841646756,12.92148148148148,0.3641823282033095,2.1789629629629625,0.2234805730471722
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,CC=C;C=CCC;C=C(F),20,298,0.7301912098765432,0.0240989315078521,0.0002402606922993,14.379283950617287,0.4938919068666171,2.616320987654321,0.1544368365160935
0.7895,ethanol,OCC,0.0001125370187561,C=C(C(=O)O);CC=CC;C=C(Br),23,348,1.1476432098765432,0.052547143414792,0.0011879945117253,19.8321975308642,0.5170517422767611,3.346283950617285,0.2867406982170865
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=C(C(=O)N(C)C);CC=CCBr;C=C(C=O),14,348,0.8230598888888889,0.0814689879753541,0.002202874564244,15.168246913580246,0.4614255295067639,2.3389259259259263,0.447921503754148
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C;C=Cc1cccc(C)c1;C=CCl,23,348,1.1974895061728394,0.0704637580411873,0.0020629568124454,23.882,0.8258192639979546,3.737222222222222,0.3201437948527443
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(C(=O)O);C=C;C=C(F),23,298,0.9490324320987656,0.0834002046243364,0.0031848096567421,16.037876543209876,0.7005580911526241,2.571530864197531,0.4229718808743252
0.6795,n-heptane,CCCCCCC,0.0001382033563672,CC=CC;CC=CCBr;C=C(Br),23,298,1.250924814814815,0.02797180238507,0.0006780746314893,20.068901234567903,0.3287417690820813,3.399777777777778,0.2408181015303694
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,CC=C;C=C(C(=O)NCC),14,280,0.8099764938271603,0.0646259043630631,0.0009708444271901,14.737814814814811,0.559353663849628,1.954703703703704,0.3933947988523239
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,CC=C;CC=CC;C=CCl,20,280,1.0251963827160495,0.0618287981256982,0.0005263302828685,16.50264197530864,0.4001948077674164,2.8589382716049383,0.3767489698898485
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=C(C(=O)O);C=C(C(=O)N(C)C);C=C(C=O),14,348,0.7325758395061728,0.0229113549305146,0.0043937913469615,13.69567901234568,0.3690367450392278,1.7596172839506172,0.2983581230297044
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=Cc1ccccc1;C=C(CN);CC=CC,20,298,1.1888265432098768,0.0210813680044604,0.0006556294956632,21.30061728395062,0.5707557382871282,3.4809753086419755,0.1273772442522595
0.7895,ethanol,OCC,0.0001125370187561,C=C(CN);C=C(C(=O)N(C)C);C=C(CO),20,348,0.9168596419753088,0.0697022451747623,0.0029569835328534,19.26379012345679,0.6633242455370288,2.2463086419753084,0.5621264442347756
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(CO);C=C(Br),20,348,1.072019222222222,0.0755967495282341,0.0101753392297252,16.14853086419753,0.4450356092402561,2.976493827160493,0.4306250445274192
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C;C=C(C(=O)NCC);C=C(Br),14,348,0.6409949382716049,0.0334457598203292,0.0007698890158566,12.25530864197531,0.56678954314773,1.164814814814815,0.4531171355686665
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(CN);C=Cc1cccc(C)c1;C=C(F),14,298,0.8294341851851852,0.050373672859548,0.0005599167801289,15.360580246913578,0.584936819722101,2.2694444444444444,0.3803746690946821
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,C=C;C=CCC;C=C(C=O),14,280,0.6475956172839505,0.0311217542447928,0.0011956296223873,11.564493827160494,0.5058283055081577,1.8514567901234569,0.2675847644347449
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(C(=O)OCCO);CC=CCBr;C=C(Br),23,280,1.0867389629629631,0.0400622866877684,0.0003600737912516,22.026123456790124,0.5024802282877899,2.62583950617284,0.1961179071400434
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C=C(C(=O)O);C=C,23,280,1.4267460493827158,0.0188971381123456,9.185469883297135e-05,23.776172839506174,0.4479800422727035,2.5200617283950613,0.0758403693405036
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=CCC;C=C(F);C=CCl,20,298,0.9144141975308642,0.0398825114773224,0.0011434101494246,15.49437037037037,0.47890457423254,2.534827160493827,0.1910672294661955
0.6795,n-heptane,CCCCCCC,0.0001382033563672,CC=C;CC=CC;C=C(C=O),14,298,0.7189225185185185,0.0266122187786687,5.74986538291122e-05,11.783246913580246,0.4663037353502383,1.6715555555555557,0.187651305206436
0.7895,ethanol,OCC,0.0001125370187561,C=C(CN);C=C(CO),14,348,0.8244836543209876,0.034189375873526,0.0010957901214028,13.114024691358026,0.3809241840028513,2.120185185185185,0.2424663454366608
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=C(C(=O)N(C)C);C=C(F),14,348,0.6978712962962963,0.0608100840941848,0.001125582704393,13.308666666666666,0.8828845680460312,1.910358024691358,0.2277112265184084
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=Cc1ccccc1;C=C(CN);C=CCl,23,348,1.2269027160493826,0.1048533443423888,0.0020567022809154,22.98965432098765,0.8661532690259225,3.3887407407407406,0.2910498993226893
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(CN);C=C(C(=O)O);C=C(F),14,348,0.8913984320987656,0.0439234825363601,0.0015874772007231,12.762012345679013,0.345680702376821,2.6356913580246912,0.2301030709457168
1.49,chloroform,ClC(Cl)Cl,9.87166831194472e-05,C=C(C=O),20,280,0.9134475185185186,0.0554411740763641,0.0011964356972622,16.080555555555552,0.4682836008918072,2.457641975308642,0.3934243870955768
1.07,phenol,Oc1ccccc1,0.0001184600197433,CC=CC;CC=CCBr,14,280,0.7528902222222222,0.1177996304244972,259.1658997498742,13.941432098765434,0.8437683102835785,1.3243456790123458,0.7681107199075433
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C(=O)OCCO);C=C(C(=O)N(C)C);C=C,14,348,0.7816552592592593,0.0471613957198196,0.0003245810739563,16.950160493827163,0.6273579413599628,1.2754444444444444,0.2585622164065864
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,CC=C;C=Cc1ccccc1;C=C(C(=O)O),14,298,0.7882298641975309,0.0299092143776004,0.0012876024095327,16.11134567901235,0.3736368858682571,1.7319506172839505,0.3266824221912693
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=C(C(=O)N(C)C);CC=CC;C=C(F),23,348,1.0433657407407406,0.0769160369772832,0.0040825033519098,20.880456790123457,0.788737560593466,2.991716049382716,0.2827327069328517
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,CC=C;C=CCC;C=Cc1cccc(C)c1,14,280,0.7091638024691359,0.0451933004030354,0.0004200887960218,14.846432098765431,0.7014041109595123,2.0305061728395057,0.2562691064099761
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(CN);C=C(C(=O)N(C)C);C=CCl,20,280,1.164958925925926,0.0840138529064822,0.00403651832327,19.714259259259254,0.8673128613431853,3.1963827160493823,0.5265753452917885
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=CCC,24,280,1.2948816049382716,0.0139215446724186,7.975710543768315e-05,20.279703703703703,0.3907027048364646,2.599283950617284,0.080345125086301
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,CC=C;C=Cc1ccccc1;C=C(C(=O)OCCO),20,280,1.1417781481481482,0.0153829183051523,9.324691404306276e-05,21.971,0.5179563592846959,3.212419753086419,0.097718272827468
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,CC=C;C=C(CN);C=C(C(=O)N(C)C),14,298,0.8132480246913579,0.0692424217305439,0.0012709281136538,14.252074074074075,0.5687531690923029,2.2679012345679013,0.5891171592157425
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=C(C(=O)O);C=C(CO),20,280,1.1477623456790125,0.0574832979987994,118.55885629022498,19.57833333333333,0.4475753609211567,2.8873456790123457,0.4493250125752777
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(CN);C=C;CC=CCBr,20,298,0.931513049382716,0.0727309148652302,0.0012724337827553,16.927148148148145,0.4371275800747453,2.0734444444444446,0.4790528206140442
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,CC=C;C=C(CN);C=C(C(=O)O),23,348,1.0900386419753088,0.0302957333814306,0.0001938156493931,20.11849382716049,0.4736882374074665,3.41783950617284,0.1283229391452177
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(CN);C=C;CC=CCBr,20,298,1.0075268148148149,0.0515371937718701,0.0025047203283161,17.149530864197533,0.4124812928468827,3.1005432098765437,0.2671795091473432
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=C(C(=O)N(C)C);CC=CCBr;C=CCl,20,348,1.0272852098765433,0.0888055386548089,0.0014672088978485,19.172604938271604,0.930661130714358,3.029246913580247,0.2691445768192529
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(C(=O)N(C)C);C=C(CO);C=CCl,20,348,1.0406968888888888,0.050711668235327,0.0006060206431569,19.60946913580247,0.4429205008069232,3.0592469135802465,0.2075039509285735
1.49,chloroform,ClC(Cl)Cl,9.87166831194472e-05,C=C(CN);C=C(Br);C=C(F),23,280,1.140866049382716,0.0368467114193019,0.0004989344524011,17.162777777777773,0.3506674764108381,3.0684320987654323,0.164242363692799
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,C=C(C(=O)O);CC=CCBr;C=C(Br),20,280,1.1086461728395065,0.0374121801836458,0.0009334841680838,17.665765432098766,0.3548997866414498,3.1250740740740746,0.194935049504642
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C(=O)OCCO);CC=CC;C=CCl,20,298,1.0597727160493824,0.0369711837407321,3.61853750663341e-05,20.42965432098765,0.6435012477180306,2.291703703703704,0.2812528164772862
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(C(=O)O);C=C(C(=O)N(C)C);C=C(Br),23,280,1.289366049382716,0.0116351496702626,5.577050619012574e-05,21.505382716049382,0.4217090614876222,2.8598271604938272,0.0723243363791051
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(C=O);C=C(CO),24,348,1.2798317283950615,0.025625806378887,0.0003085503315638,19.85806172839506,0.5850880348591005,3.383345679012346,0.1412819753379854
1.49,chloroform,ClC(Cl)Cl,9.87166831194472e-05,C=CCC;C=C(CO);C=C(C(=O)OCC(=O)O),23,280,1.1815444444444447,0.0965410265248362,0.0006014135512926,23.89016049382716,0.4333145140298117,2.906543209876544,0.3031061440364739
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C(=O)OCCO);C=CCl;C=C(C(=O)OCC(C)C),14,298,0.8689733456790124,0.0468296043237082,0.0011212656234896,18.536753086419758,0.5843353199954436,2.172320987654321,0.1976542577555593
0.877,benzene,c1ccccc1,9.378084896347484e-05,CC=C;C=C;CC=CC,14,298,0.6226273456790125,0.0853739024998467,226.072389985522,10.572506172839509,0.7657303803519845,1.4192222222222224,0.6954008525153045
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C;C=C(C=O);C=Cc1ccc(cc1)O,14,280,0.8962264197530865,0.0606979034136391,0.0012660202436902,14.396172839506177,0.4874754261643959,2.533641975308642,0.4236255715897473
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C(=O)O);C=CCC;C=C(C(=O)OCC(C)C),14,298,0.8686056049382717,0.0231682424892665,0.0003633449604136,17.02762962962963,0.5733452290851276,2.50437037037037,0.2671036902483888
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C=C(C(=O)OCC);C=Cc1ccc(cc1)O,20,348,1.1896635802469135,0.0275758378451289,0.0001520492824134,26.890234567901228,0.5571713895414755,3.2084444444444444,0.2016003870268674
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(C(=O)OCC);C=C(C=O);C=C(CO),20,348,1.0382623456790123,0.019897998861577,0.0001732566073768,19.934222222222225,0.4603695241492773,2.5880493827160493,0.172986612001385
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,CC=CCBr;C=CCl,24,298,1.018406925925926,0.0642413717092103,0.0009873685498749,20.740123456790126,0.5192647789753769,1.9560987654320987,0.5439281816458854
0.6795,n-heptane,CCCCCCC,0.0001382033563672,CC=C;C=C(C(=O)O);C=C,20,280,0.8523112592592594,0.0753727542881522,0.0015675345770987,15.600185185185186,0.8428518331355918,2.668530864197531,0.3728045225186576
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,CC=C;C=CCl;C=Cc1ccccn1,23,348,1.0752254444444445,0.0264864923645577,0.0001721349882802,21.281493827160496,0.420473957252204,2.945506172839506,0.1467292058127463
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,CC=C;C=C(Br);C=CCl,20,348,1.171285296296296,0.0628004724977201,0.0022632372554924,15.997370370370373,0.2753333084227611,3.6501481481481486,0.3659662708303315
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(C(=O)OCCO);C=CCl;C=C(C(=O)OCC(C)C),14,280,0.9267806913580244,0.0594540761695642,0.0013239264268197,18.6640987654321,0.7439860712379007,2.3220370370370373,0.379964242776543
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(C(=O)N(C)C);C=C;C=C(C=O),14,348,0.8630726296296297,0.0179551956003829,0.0003597530798506,14.386938271604937,0.3311983608267054,2.479345679012346,0.1058741578296795
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,CC=CC;CC=CCBr;C=Cc1ccc(cc1)O,23,348,1.215813827160494,0.0402718001255573,0.0004734713037708,24.57830864197531,0.5116483563372408,3.6272098765432097,0.1494974062328679
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(C(=O)O);C=C(C=O);C=C(C(=O)OCC(C)C),14,348,0.8241824567901234,0.0431280182923859,0.0074080001477244,15.494456790123456,0.6334928463720103,2.148753086419753,0.2569532565871095
0.7895,ethanol,OCC,0.0001125370187561,C=C(CN);CC=CCBr;C=C(F),23,348,1.164723160493827,0.0732679495225971,0.0043040699921164,19.34364197530864,0.3785041483746761,3.45495061728395,0.2070024691947064
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C;C=CCl;C=Cc1ccc(cc1)O,14,348,0.7528524444444443,0.063719789440919,0.0022409246695802,13.587419753086422,0.6936706776219762,1.823679012345679,0.4255048947843541
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(C=O);C=C(Br);C=C(C(=O)OCC(C)C),14,298,0.7468840370370371,0.0340238093527925,0.0005335160297085,14.49843209876543,0.4606226579791135,1.8517530864197531,0.2866812025110646
0.877,benzene,c1ccccc1,9.378084896347484e-05,C=Cc1ccccc1;C=CCC;C=Cc1cccc(C)c1,14,298,0.7089028765432098,0.1071944373899261,353.2675866354369,15.78827160493827,1.8944346367445424,1.67620987654321,0.5070391836235286
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,C=C(C=O);C=C(F);C=C(C(=O)OCC(C)C),14,298,0.9173170123456788,0.0216478427976085,5.1154883397896e-05,15.609765432098763,0.4291751857221338,2.5546296296296296,0.1420935567686708
0.7895,ethanol,OCC,0.0001125370187561,C=Cc1ccccc1;C=C(C(=O)O);C=C(CO),14,348,0.8191994197530864,0.026119872290853,0.0038694420241104,15.344925925925924,0.5122100933193495,2.168543209876544,0.2041373931777331
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(CN);C=C(Br);C=CCl,20,348,0.9502666049382716,0.0361818875500357,0.0002460745213156,16.61664197530864,0.3191000194854338,2.221987654320987,0.2941009944038146
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(CN);C=C(C(=O)NCC);C=C(CO),20,298,1.0343267407407408,0.0485885313478162,0.0008067525733364,19.94748148148148,0.5732105835675528,2.754456790123457,0.5067447807568072
0.6795,n-heptane,CCCCCCC,0.0001382033563672,CC=C;C=C(C=O),14,280,0.7561505432098765,0.0611477705883636,0.001349144332664,11.940222222222223,0.4092648030460789,2.4289259259259257,0.2683227638947964
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,CC=C;C=C(Br);C=Cc1ccccn1,20,298,1.1442255555555554,0.0257023115643921,5.229551058621364e-05,19.78830864197531,0.363431948627719,3.559506172839506,0.1021932475188026
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C;C=CCC;CC=CCBr,14,298,0.706186962962963,0.0500883969120678,0.0033470853850938,12.49716049382716,0.6080720891471307,2.150061728395062,0.2657362168210159
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=Cc1cccc(C)c1;C=C(C=O);C=C(C(=O)OCC(=O)O),14,280,0.9399593456790124,0.0231896083667123,221.61171825646545,18.347543209876545,0.4958167734398105,2.569296296296296,0.1422702561632322
0.7845,acetone,CC(C)=O,0.0001233958538993,C=CCC;CC=CC;C=C(Br),23,280,1.223903950617284,0.0998204297068579,0.0027155327625993,20.277135802469136,0.6390816473096843,3.754975308641976,0.334587676059032
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C=C(C(=O)O);C=Cc1ccccn1,20,348,1.0625272839506172,0.034629053134877,0.0007105874530397,23.30050617283951,0.6542960428508575,2.7960740740740744,0.1959729622178502
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(C(=O)OCCO);CC=CC,14,348,0.9270834938271604,0.0419814872098253,0.0003135180837632,16.947345679012344,0.4456904523000831,2.8249506172839505,0.2135113204987043
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,C=Cc1cccc(C)c1;C=C(F);C=C(OC1CCOC1),14,280,0.8865377283950617,0.0325486653459519,0.0003622726967013,17.394777777777776,0.8337015038554649,2.424,0.1803198119117842
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,CC=C;C=C(C(=O)OCC);C=Cc1ccccn1,14,348,0.8635208395061729,0.0155713206259446,0.0002781368272973,17.107716049382717,0.4912215369712452,2.360098765432099,0.1894214456510928
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(C(=O)OCCO);C=CCC;C=C(F),20,348,1.1716817283950616,0.0219122076461097,0.000423058097968,21.067938271604937,0.4439254009647388,3.5149506172839518,0.1302824947011105
0.7845,acetone,CC(C)=O,0.0001233958538993,CC=C;C=Cc1ccccc1;C=C(CO),14,280,0.896620049382716,0.0628456901561868,0.0041862892665084,15.951135802469135,0.4742744361832595,2.570123456790124,0.4613013364711031
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(C=O);C=CCl;C=Cc1ccc(cc1)O,23,298,1.1680055555555555,0.0682064809382166,0.0005112097934639,21.21967901234568,0.6587327307392374,3.367753086419753,0.2126104378739274
0.877,benzene,c1ccccc1,9.378084896347484e-05,C=C(C(=O)N(C)C);C=Cc1cccc(C)c1;C=Cc1ccccn1,14,298,0.7377912592592593,0.060600844347656,319.80001327876806,17.73159259259259,1.199305063980112,1.6907283950617285,0.4288947613974951
0.7895,ethanol,OCC,0.0001125370187561,C=C(C(=O)OCC);C=C;C=C(OC1CCOC1),14,348,0.7712741358024692,0.0550247379176628,0.0029946173923656,16.072234567901237,0.8021732098232567,1.7649012345679012,0.4008625762779611
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=C(C(=O)OCC);CC=CC;C=Cc1ccccn1,23,348,1.2233833333333333,0.0425325769118852,0.0010672958212135,25.695987654320987,0.587800871082304,3.317555555555556,0.3839589419922428
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(CN);CC=CC;C=C(C(=O)NCC),14,348,0.7683751728395062,0.0418612203867305,0.0015645740740729,14.530703703703704,0.5386238854583805,2.230123456790124,0.2625809872817866
0.7845,acetone,CC(C)=O,0.0001233958538993,CC=CC;C=C(C(=O)NCC);C=C(C=O),20,280,1.276113086419753,0.0845796573131787,0.0083911177579974,21.438493827160496,0.7100174945411476,3.8329012345679008,0.3769996104703188
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,CC=CC;C=C(CO);C=C(OC1CCOC1),20,280,1.0858006790123458,0.044542306069021,0.0004264902111067,20.7611975308642,0.4410634292659942,2.751975308641976,0.4186385333585037
